obj_id,pc1,pc2,true_class,cluster_id
1237657401344328192,2.040353484402237,-0.4844661643704004,GALAXY,2
1237652944786227456,-1.326623158106128,0.11449379124554042,STAR,0
1237655691937120512,-0.28170351754749,1.5698553315459154,QSO,1
1237659161733825536,1.0496836466532153,-0.33669626593889773,GALAXY,2
1237673705043264000,1.2376530216124118,-0.5017169390242788,GALAXY,2
1237671125379252736,2.612418059104796,-0.07571525116305958,GALAXY,2
1237665126937920256,-0.3092110524907495,-0.6484663854365813,GALAXY,2
1237657608575189248,2.1509273450736908,-1.4493855728071174,STAR,2
1237655108371415296,-0.0544075978756415,-0.43054129699441085,GALAXY,2
1237654606399275776,0.7913860546025935,-0.10667420831362463,GALAXY,2
1237662341088412160,-1.9273835491923101,-0.3441265863125588,GALAXY,0
1237662341082448128,-1.0329827175850745,-0.5690363959908376,GALAXY,0
1237667430099845376,-2.414868753560336,-0.10680555132968625,GALAXY,0
1237667430099910912,-2.862769843537827,-0.0446370471654043,GALAXY,0
1237679998237147648,1.6400293820679652,-0.04999446975354224,GALAXY,2
1237679998237803008,2.3276277115424713,0.18048291218477733,GALAXY,2
1237670961086660864,0.4993785411949264,-1.626227634554569,STAR,2
1237662336790823168,-2.2528753458574617,-0.15714298293017426,GALAXY,0
1237668332031639808,2.196464607558729,2.1381387714689284,QSO,1
1237678597552668928,1.3972549386774245,1.3199229553811287,QSO,1
1237663782589301504,0.6559283288779612,0.034362448888787145,GALAXY,2
1237663782593691904,-1.157509788340868,0.13991904118534587,GALAXY,0
1237678860075008512,2.113367010375592,-1.4103081066630787,STAR,2
1237668495777727232,1.090846038101823,-0.33403116492295165,GALAXY,2
1237658304352486400,2.807399051146989,-1.0015269747728113,GALAXY,2
1237679504315646464,0.05549036435658101,-0.8541986781306524,GALAXY,2
1237679504316236288,0.2764469196126451,-0.3150192846060714,GALAXY,2
1237679504319775232,0.944842926569105,-0.5128473342103279,GALAXY,2
1237667538545344512,-2.2773364359111032,0.06997188905348986,STAR,0
1237651539798851840,-2.7471694529037465,-0.10209771849212007,GALAXY,0
1237657589777236480,0.9430317770760092,-0.6214478366664233,GALAXY,2
1237678598096093696,2.9894154430110373,2.4134340326958705,QSO,1
1237678858476192256,1.65673191348647,0.6441038341362393,QSO,1
1237678858476585216,2.1537315092589067,2.374015598645353,QSO,1
1237662341083431168,-5.888196219459273,0.5072948319179433,GALAXY,0
